date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:48:41	10388/10388	---M--	200	added ('OK')	image/png	etag:%2265a81b42-2894%22	https://artforumhair.com/wp-content/plugins/photo-gallery/images/ajax_loader.png	artforum/artforum/artforumhair.com/wp-content/plugins/photo-gallery/images/ajax_loader.png	(from https://artforumhair.com/wp-content/plugins/photo-gallery/css/styles.min.css?ver=1.8.21)
11:48:42	43/43	---M--	200	added ('OK')	image/gif	etag:%2265ca615e-2b%22	https://artforumhair.com/wp-content/plugins/photo-gallery/images/blank.gif	artforum/artforum/artforumhair.com/wp-content/plugins/photo-gallery/images/blank.gif	(from https://artforumhair.com/wp-content/plugins/photo-gallery/css/styles.min.css?ver=1.8.21)
11:48:43	754/754	---M--	200	added ('OK')	image/png	etag:%2265ca615f-2f2%22	https://artforumhair.com/wp-content/plugins/photo-gallery/images/captcha_refresh.png	artforum/artforum/artforumhair.com/wp-content/plugins/photo-gallery/images/captcha_refresh.png	(from https://artforumhair.com/wp-content/plugins/photo-gallery/css/styles.min.css?ver=1.8.21)
11:48:44	155/155	---M--	200	added ('OK')	image/png	etag:%2265d85db7-9b%22	https://artforumhair.com/wp-content/themes/artforum/images/mobile_nav_right.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/mobile_nav_right.png	(from https://artforumhair.com/wp-content/themes/artforum/style.css?ver=6.4.3)
11:48:45	1145/1145	---M--	200	added ('OK')	image/png	etag:%2256adc257-479%22	https://artforumhair.com/wp-content/themes/artforum/images/icon-fb.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/icon-fb.png	(from https://artforumhair.com/wp-content/themes/artforum/style.css?ver=6.4.3)
11:48:46	1144/1144	---M--	200	added ('OK')	image/png	etag:%2265d85dcb-478%22	https://artforumhair.com/wp-content/themes/artforum/images/icon-tw.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/icon-tw.png	(from https://artforumhair.com/wp-content/themes/artforum/style.css?ver=6.4.3)
11:48:47	1208/1208	---M--	200	added ('OK')	image/png	etag:%2265d85dc1-4b8%22	https://artforumhair.com/wp-content/themes/artforum/images/icon-gp.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/icon-gp.png	(from https://artforumhair.com/wp-content/themes/artforum/style.css?ver=6.4.3)
11:48:48	1144/1144	---M--	200	added ('OK')	image/png	etag:%2265d85db9-478%22	https://artforumhair.com/wp-content/themes/artforum/images/icon-in.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/icon-in.png	(from https://artforumhair.com/wp-content/themes/artforum/style.css?ver=6.4.3)
11:48:49	965/965	---M--	200	added ('OK')	image/png	etag:%2256adc257-3c5%22	https://artforumhair.com/wp-content/themes/artforum/images/sidebar-arrow.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/sidebar-arrow.png	(from https://artforumhair.com/wp-content/themes/artforum/style.css?ver=6.4.3)
11:48:50	960/960	---M--	200	added ('OK')	image/png	etag:%2256adc257-3c0%22	https://artforumhair.com/wp-content/themes/artforum/images/list-arrow.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/list-arrow.png	(from https://artforumhair.com/wp-content/themes/artforum/style.css?ver=6.4.3)
11:48:51	1179/1179	---M--	200	added ('OK')	image/png	etag:%2265d85dbe-49b%22	https://artforumhair.com/wp-content/themes/artforum/images/icon-map.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/icon-map.png	(from https://artforumhair.com/wp-content/themes/artforum/style.css?ver=6.4.3)
11:48:52	1167/1167	---M--	200	added ('OK')	image/png	etag:%2265d85dbb-48f%22	https://artforumhair.com/wp-content/themes/artforum/images/icon-phone.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/icon-phone.png	(from https://artforumhair.com/wp-content/themes/artforum/style.css?ver=6.4.3)
11:48:53	1136/1136	---M--	200	added ('OK')	image/png	etag:%2265d85dc9-470%22	https://artforumhair.com/wp-content/themes/artforum/images/icon-email.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/icon-email.png	(from https://artforumhair.com/wp-content/themes/artforum/style.css?ver=6.4.3)
11:48:54	2005/2005	---M--	200	added ('OK')	image/png	etag:%2256adc257-7d5%22	https://artforumhair.com/wp-content/themes/artforum/images/slide-nav.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/slide-nav.png	(from https://artforumhair.com/wp-content/themes/artforum/css/nivo-slider.css?ver=6.4.3)
11:48:55	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:48:55%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/button-gradient.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/button-gradient.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:48:56	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:48:56%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/button-dark-round-left.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/button-dark-round-left.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:48:57	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:48:57%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/button-dark-round-right.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/button-dark-round-right.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:48:58	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:48:58%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/button-light-round-left.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/button-light-round-left.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:48:59	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:48:59%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/button-light-round-right.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/button-light-round-right.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:00	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:00%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/icon_info.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/icon_info.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:01	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:01%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/icon_success.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/icon_success.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:02	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:02%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/icon_warning.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/icon_warning.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:03	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:03%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/icon_error.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/icon_error.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:04	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:04%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/icon_about.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/icon_about.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:05	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:05%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/accordian-title.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/accordian-title.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:06	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:06%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/accordian-content-bg.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/accordian-content-bg.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:07	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:07%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/bullet-1.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/bullet-1.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:08	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:08%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/bullet-2.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/bullet-2.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:09	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:09%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/bullet-3.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/bullet-3.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:10	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:10%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/bullet-4.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/bullet-4.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:11	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:11%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/bullet-5.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/bullet-5.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:12	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:12%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/bullet-6.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/bullet-6.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:13	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:13%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/bullet-7.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/bullet-7.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:14	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:14%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/bullet-8.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/bullet-8.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:15	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:15%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/bullet-9.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/bullet-9.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:16	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2009:49:16%20GMT	https://artforumhair.com/wp-content/themes/artforum/images/base/bullet-10.png	artforum/artforum/artforumhair.com/wp-content/themes/artforum/images/base/bullet-10.png	(from https://artforumhair.com/wp-content/themes/artforum/css/style_base.css?ver=6.4.3)
11:49:17	210/210	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2256adc257-d2%22	https://artforumhair.com/wp-content/themes/artforum/grayscale-effects/js/filters.svg	artforum/artforum/artforumhair.com/wp-content/themes/artforum/grayscale-effects/js/filters.svg	(from https://artforumhair.com/wp-content/themes/artforum/grayscale-effects/css/grayscale.css?ver=6.4.3)
11:49:19	43903/43903	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:49:18%20GMT	https://artforumhair.com/wp-json/wp/v2/pages/103	artforum/artforum/artforumhair.com/wp-json/wp/v2/pages/103.json	(from https://artforumhair.com/gallery/)
11:49:20	2114/2114	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:49:19%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Fgallery%2F	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embedcd13.json	(from https://artforumhair.com/gallery/)
11:49:20	2271/2271	---MCZ	200	added ('OK')	text/xml	date:Sun,%2003%20Mar%202024%2009:49:20%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Fgallery%2F&format=xml	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed3055	(from https://artforumhair.com/gallery/)
11:49:22	78039/78039	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-130d7%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9243.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9243.jpg	(from https://artforumhair.com/gallery/)
11:49:22	6526/6526	---M--	200	added ('OK')	image/jpeg	etag:%2258289ff4-197e%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9243.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9243.jpg	(from https://artforumhair.com/gallery/)
11:49:24	249766/249766	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-3cfa6%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9265.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9265.jpg	(from https://artforumhair.com/gallery/)
11:49:24	13831/13831	---M--	200	added ('OK')	image/jpeg	etag:%2258289ff4-3607%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9265.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9265.jpg	(from https://artforumhair.com/gallery/)
11:49:26	23196/23196	---M--	200	added ('OK')	image/jpeg	etag:%2258289ff4-5a9c%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9230.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9230.jpg	(from https://artforumhair.com/gallery/)
11:49:27	447441/447441	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-6d3d1%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9230.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9230.jpg	(from https://artforumhair.com/gallery/)
11:49:28	15727/15727	---M--	200	added ('OK')	image/jpeg	etag:%2258289ff3-3d6f%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9216.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9216.jpg	(from https://artforumhair.com/gallery/)
11:49:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Mar%202024%2009:49:19%20GMT	https://artforumhair.com/?p=103	artforum/artforum/artforumhair.com/indexe6f0.html	(from https://artforumhair.com/gallery/)
11:49:29	270501/270501	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-420a5%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9216.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9216.jpg	(from https://artforumhair.com/gallery/)
11:49:30	19573/19573	---M--	200	added ('OK')	image/jpeg	etag:%2258289ff4-4c75%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9217.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9217.jpg	(from https://artforumhair.com/gallery/)
11:49:31	366589/366589	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-597fd%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9217.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9217.jpg	(from https://artforumhair.com/gallery/)
11:49:32	18492/18492	---M--	200	added ('OK')	image/jpeg	etag:%2258289ff3-483c%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9211.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9211.jpg	(from https://artforumhair.com/gallery/)
11:49:32	328804/328804	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-50464%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9211.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9211.jpg	(from https://artforumhair.com/gallery/)
11:49:34	213094/213094	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-34066%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9289.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9289.jpg	(from https://artforumhair.com/gallery/)
11:49:34	12951/12951	---M--	200	added ('OK')	image/jpeg	etag:%2258289ff5-3297%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9289.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9289.jpg	(from https://artforumhair.com/gallery/)
11:49:36	237206/237206	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-39e96%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9333.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9333.jpg	(from https://artforumhair.com/gallery/)
11:49:36	12447/12447	---M--	200	added ('OK')	image/jpeg	etag:%2258289ff5-309f%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9333.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9333.jpg	(from https://artforumhair.com/gallery/)
11:49:38	17239/17239	---M--	200	added ('OK')	image/jpeg	etag:%2258289ff5-4357%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_zGPA8959.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_zGPA8959.jpg	(from https://artforumhair.com/gallery/)
11:49:38	267558/267558	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-41526%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_zGPA8959.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_zGPA8959.jpg	(from https://artforumhair.com/gallery/)
11:49:40	23955/23955	---M--	200	added ('OK')	image/jpeg	etag:%2258289fed-5d93%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9122.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9122.jpg	(from https://artforumhair.com/gallery/)
11:49:41	461057/461057	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-70901%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9122.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9122.jpg	(from https://artforumhair.com/gallery/)
11:49:42	19904/19904	---M--	200	added ('OK')	image/jpeg	etag:%2258289fed-4dc0%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9124.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9124.jpg	(from https://artforumhair.com/gallery/)
11:49:43	420381/420381	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-66a1d%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9124.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9124.jpg	(from https://artforumhair.com/gallery/)
11:49:44	24712/24712	---M--	200	added ('OK')	image/jpeg	etag:%2258289fec-6088%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9119.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9119.jpg	(from https://artforumhair.com/gallery/)
11:49:45	517632/517632	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-7e600%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9119.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9119.jpg	(from https://artforumhair.com/gallery/)
11:49:46	23286/23286	---M--	200	added ('OK')	image/jpeg	etag:%2258289fec-5af6%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9116.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9116.jpg	(from https://artforumhair.com/gallery/)
11:49:47	475215/475215	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-7404f%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9116.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9116.jpg	(from https://artforumhair.com/gallery/)
11:49:48	207629/207629	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-32b0d%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9063.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9063.jpg	(from https://artforumhair.com/gallery/)
11:49:48	12329/12329	---M--	200	added ('OK')	image/jpeg	etag:%2258289fe7-3029%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9063.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9063.jpg	(from https://artforumhair.com/gallery/)
11:49:50	161367/161367	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-27657%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9131.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9131.jpg	(from https://artforumhair.com/gallery/)
11:49:50	9764/9764	---M--	200	added ('OK')	image/jpeg	etag:%2258289fed-2624%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9131.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9131.jpg	(from https://artforumhair.com/gallery/)
11:49:52	17968/17968	---M--	200	added ('OK')	image/jpeg	etag:%2258289fe9-4630%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9092.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9092.jpg	(from https://artforumhair.com/gallery/)
11:49:52	334739/334739	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-51b93%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9092.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9092.jpg	(from https://artforumhair.com/gallery/)
11:49:54	288682/288682	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-467aa%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9163.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9163.jpg	(from https://artforumhair.com/gallery/)
11:49:54	15426/15426	---M--	200	added ('OK')	image/jpeg	etag:%2258289fef-3c42%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9163.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9163.jpg	(from https://artforumhair.com/gallery/)
11:49:56	17289/17289	---M--	200	added ('OK')	image/jpeg	etag:%2258289fee-4389%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9154.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9154.jpg	(from https://artforumhair.com/gallery/)
11:49:56	347075/347075	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-54bc3%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9154.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9154.jpg	(from https://artforumhair.com/gallery/)
11:49:58	270056/270056	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-41ee8%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9148.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9148.jpg	(from https://artforumhair.com/gallery/)
11:49:58	13558/13558	---M--	200	added ('OK')	image/jpeg	etag:%2258289fee-34f6%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9148.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9148.jpg	(from https://artforumhair.com/gallery/)
11:50:00	16073/16073	---M--	200	added ('OK')	image/jpeg	etag:%2258289fed-3ec9%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9138.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9138.jpg	(from https://artforumhair.com/gallery/)
11:50:00	297123/297123	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-488a3%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9138.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9138.jpg	(from https://artforumhair.com/gallery/)
11:50:02	19892/19892	---M--	200	added ('OK')	image/jpeg	etag:%2258289fee-4db4%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9142.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9142.jpg	(from https://artforumhair.com/gallery/)
11:50:02	373019/373019	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-5b11b%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9142.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9142.jpg	(from https://artforumhair.com/gallery/)
11:50:04	202898/202898	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-31892%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9066.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9066.jpg	(from https://artforumhair.com/gallery/)
11:50:04	12732/12732	---M--	200	added ('OK')	image/jpeg	etag:%2258289fe7-31bc%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9066.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9066.jpg	(from https://artforumhair.com/gallery/)
11:50:06	240270/240270	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-3aa8e%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9077.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9077.jpg	(from https://artforumhair.com/gallery/)
11:50:06	14387/14387	---M--	200	added ('OK')	image/jpeg	etag:%2258289fe8-3833%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9077.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9077.jpg	(from https://artforumhair.com/gallery/)
